Date,Open,High,Low,Close,Volume,Ticker,Name,Sector,MA5,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal,Hist,RSI,BB_upper,BB_lower,BB_width,ATR,Stoch,OBV,Ret1d,Ret5d,Ret20d,LogRet,Vol20,Lag1,Lag2,Lag3,Lag5
2021-02-04,396.05,399.36,391.67,394.42,38975255,NVDA,NVIDIA Corp.,Chips,396.2,376.143,,,387.822,382.417,5.405,1.8669,3.5381,68.72,407.247,345.039,0.1654,10.843,75.14,22305591,-0.02364,-0.000963,0.075153,-0.023924,0.018811,403.97,394.89,394.76,394.8
2021-02-05,398.32,403.36,391.32,396.5,32521853,NVDA,NVIDIA Corp.,Chips,396.908,378.052,,,389.157,383.46,5.697,2.6329,3.0641,77.17,409.238,346.866,0.165,10.835,78.62,54827444,0.005274,0.009009,0.106522,0.00526,0.017695,394.42,403.97,394.89,392.96
2021-02-08,403.22,406.38,399.76,403.35,78735649,NVDA,NVIDIA Corp.,Chips,398.626,380.033,,,391.341,384.933,6.408,3.388,3.02,82.65,412.398,347.668,0.1703,11.093,86.79,133563093,0.017276,0.02176,0.108957,0.017129,0.017766,396.5,394.42,403.97,394.76
2021-02-09,416.4,419.61,411.94,415.7,92827058,NVDA,NVIDIA Corp.,Chips,402.788,382.441,,,395.088,387.212,7.876,4.2856,3.5904,81.28,417.91,346.972,0.1855,10.514,92.93,226390151,0.030619,0.052698,0.131033,0.030159,0.018601,403.35,396.5,394.42,394.89
2021-02-10,425.63,430.16,419.87,423.89,89428519,NVDA,NVIDIA Corp.,Chips,406.772,385.332,,,399.519,389.929,9.59,5.3465,4.2435,84.28,424.423,346.241,0.2029,11.315,90.47,315818670,0.019702,0.049311,0.157948,0.01951,0.018668,415.7,403.35,396.5,403.97
2021-02-11,418.56,422.56,411.82,417.8,22011158,NVDA,NVIDIA Corp.,Chips,411.448,387.808,,,402.332,391.994,10.338,6.3448,3.9932,79.36,428.588,347.028,0.2103,11.605,80.28,293807512,-0.014367,0.059277,0.134463,-0.014471,0.019296,423.89,415.7,403.35,394.42
2021-02-12,422.43,424.27,421.12,423.11,115027058,NVDA,NVIDIA Corp.,Chips,416.77,390.763,,,405.528,394.299,11.229,7.3216,3.9074,79.31,432.827,348.699,0.2153,11.357,85.58,408834570,0.012709,0.067112,0.162358,0.012629,0.018865,417.8,423.89,415.7,396.5
2021-02-15,430.3,436.63,426.43,431.86,70089639,NVDA,NVIDIA Corp.,Chips,422.472,394.569,,,409.579,397.081,12.498,8.3569,4.1411,78.76,437.063,352.075,0.2154,11.063,91.02,478924209,0.02068,0.070683,0.213976,0.020469,0.017628,423.11,417.8,423.89,403.35
2021-02-16,443.0,445.61,439.98,442.16,105813672,NVDA,NVIDIA Corp.,Chips,427.764,399.067,,,414.592,400.42,14.172,9.5199,4.6521,80.92,441.722,356.412,0.2138,11.832,94.0,584737881,0.02385,0.063652,0.255423,0.02357,0.017249,431.86,423.11,417.8,415.7
2021-02-17,444.62,447.02,441.05,444.43,104755044,NVDA,NVIDIA Corp.,Chips,431.872,402.775,,,419.182,403.68,15.502,10.7163,4.7857,79.34,447.722,357.828,0.2232,11.248,95.55,689492925,0.005134,0.048456,0.200286,0.005121,0.014683,442.16,431.86,423.11,423.89
2021-02-18,444.91,446.41,442.92,444.91,61650555,NVDA,NVIDIA Corp.,Chips,437.294,406.559,,,423.14,406.734,16.406,11.8543,4.5517,81.21,452.348,360.77,0.2253,10.885,96.37,751143480,0.00108,0.064888,0.205,0.001079,0.014541,444.43,442.16,431.86,417.8
2021-02-19,452.85,456.02,450.22,453.89,31042284,NVDA,NVIDIA Corp.,Chips,443.45,410.85,,,427.871,410.227,17.644,13.0122,4.6318,82.7,457.528,364.172,0.2272,11.041,96.83,782185764,0.020184,0.072747,0.233162,0.019983,0.014417,444.91,444.43,442.16,423.11
2021-02-22,456.66,461.15,452.87,457.13,31721675,NVDA,NVIDIA Corp.,Chips,448.504,415.028,,,432.373,413.702,18.671,14.144,4.527,83.28,462.606,367.45,0.2293,11.0,94.24,813907439,0.007138,0.058514,0.22368,0.007113,0.014398,453.89,444.91,444.43,431.86
2021-02-23,455.35,457.68,450.92,454.89,33239677,NVDA,NVIDIA Corp.,Chips,451.05,418.546,,,435.837,416.753,19.084,15.132,3.952,79.37,467.026,370.066,0.2317,10.454,91.04,780667762,-0.0049,0.02879,0.182946,-0.004912,0.014051,457.13,453.89,444.91,442.16
2021-02-24,455.83,461.83,453.04,456.23,44854083,NVDA,NVIDIA Corp.,Chips,453.41,422.082,,,438.974,419.677,19.297,15.965,3.332,89.38,470.731,373.433,0.2305,10.204,92.06,825521845,0.002946,0.026551,0.183476,0.002941,0.014042,454.89,457.13,453.89,444.43
2021-02-25,470.52,472.68,469.2,470.47,27627949,NVDA,NVIDIA Corp.,Chips,458.522,425.866,,,443.82,423.439,20.381,16.8482,3.5328,90.81,477.273,374.459,0.2414,10.519,96.97,853149794,0.031212,0.05745,0.191667,0.030735,0.014517,456.23,454.89,457.13,444.91
2021-02-26,460.04,463.93,453.06,460.08,17866040,NVDA,NVIDIA Corp.,Chips,459.76,429.222,,,446.321,426.153,20.168,17.5121,2.6559,80.12,480.347,378.097,0.2382,11.056,79.3,835283754,-0.022084,0.013638,0.170806,-0.022332,0.015853,470.47,456.23,454.89,453.89
2021-03-01,476.5,479.77,470.23,475.56,18205229,NVDA,NVIDIA Corp.,Chips,463.446,433.262,,,450.82,429.813,21.007,18.2111,2.7959,80.76,485.674,380.85,0.2419,11.301,93.8,853488983,0.033646,0.040317,0.204681,0.033093,0.016794,460.08,470.47,456.23,457.13
2021-03-02,479.72,483.86,477.01,481.79,48995380,NVDA,NVIDIA Corp.,Chips,468.826,437.607,,,455.584,433.663,21.921,18.9531,2.9679,80.37,491.024,384.19,0.2441,10.861,97.13,902484363,0.0131,0.059135,0.220061,0.013015,0.016676,475.56,460.08,470.47,454.89
2021-03-03,473.96,476.84,470.14,474.47,42539204,NVDA,NVIDIA Corp.,Chips,472.474,441.132,,,458.49,436.686,21.804,19.5233,2.2807,79.34,494.507,387.757,0.242,10.831,85.03,859945159,-0.015193,0.03998,0.174518,-0.01531,0.017299,481.79,475.56,460.08,456.23
2021-03-04,483.08,488.82,478.56,484.69,67892310,NVDA,NVIDIA Corp.,Chips,475.318,445.645,,,462.521,440.242,22.279,20.0744,2.2046,80.34,497.637,393.653,0.2333,11.394,93.38,927837469,0.02154,0.030225,0.228868,0.021311,0.015791,474.47,481.79,475.56,470.47
2021-03-05,479.49,482.17,476.57,479.27,44869335,NVDA,NVIDIA Corp.,Chips,479.156,449.784,,,465.097,443.133,21.964,20.4523,1.5117,74.15,498.37,401.198,0.216,11.009,80.45,882968134,-0.011182,0.04171,0.208752,-0.011245,0.016484,484.69,474.47,481.79,460.08
2021-03-08,482.94,485.95,479.75,484.11,99828974,NVDA,NVIDIA Corp.,Chips,480.866,453.822,,,468.022,446.168,21.854,20.7327,1.1213,72.63,499.496,408.148,0.2013,10.504,90.14,982797108,0.010099,0.017979,0.200223,0.010048,0.016387,479.27,484.69,474.47,475.56
2021-03-09,474.35,479.73,466.31,473.02,35108791,NVDA,NVIDIA Corp.,Chips,479.112,456.688,,,468.791,448.157,20.634,20.7129,-0.0789,64.08,499.387,413.989,0.187,11.349,65.58,947688317,-0.022908,-0.018203,0.137888,-0.023174,0.017108,484.11,479.27,484.69,481.79
2021-03-10,491.94,496.2,487.66,492.55,60962634,NVDA,NVIDIA Corp.,Chips,482.728,460.121,,,472.446,451.446,21.0,20.7703,0.2297,69.76,502.757,417.485,0.1853,12.755,92.06,1008650951,0.041288,0.038106,0.161976,0.040458,0.018531,473.02,484.11,479.27,474.47
2021-03-11,491.11,494.45,487.67,491.96,69636064,NVDA,NVIDIA Corp.,Chips,484.182,463.829,,,475.449,454.447,21.002,20.8167,0.1853,66.97,503.783,423.875,0.1723,12.446,90.64,939014887,-0.001198,0.014999,0.177501,-0.001199,0.01793,492.55,473.02,484.11,484.69
2021-03-12,485.98,494.04,482.07,487.19,51630365,NVDA,NVIDIA Corp.,Chips,485.766,467.033,417.202,,477.255,456.872,20.383,20.7299,-0.3469,63.22,503.35,430.716,0.1555,12.709,80.1,887384522,-0.009696,0.016525,0.15145,-0.009743,0.018331,491.96,492.55,473.02,479.27
2021-03-15,493.77,494.95,492.28,493.4,91856834,NVDA,NVIDIA Corp.,Chips,487.624,470.11,419.365,,479.739,459.578,20.161,20.6162,-0.4552,66.36,504.241,435.979,0.1452,12.781,93.51,979241356,0.012747,0.01919,0.1425,0.012666,0.018112,487.19,491.96,492.55,484.11
2021-03-16,507.45,511.98,504.24,509.39,68560948,NVDA,NVIDIA Corp.,Chips,494.898,473.472,421.896,,484.301,463.268,21.033,20.6995,0.3335,70.09,509.217,437.727,0.151,13.48,95.6,1047802304,0.032408,0.076889,0.152049,0.031894,0.01861,493.4,487.19,491.96,473.02
2021-03-17,513.15,517.34,508.3,513.29,81062834,NVDA,NVIDIA Corp.,Chips,499.046,476.915,424.536,,488.76,466.973,21.787,20.917,0.87,67.55,514.118,439.712,0.156,12.951,93.7,1128865138,0.007656,0.042107,0.15494,0.007627,0.018604,509.39,493.4,487.19,492.55
2021-03-18,525.13,527.14,524.18,525.31,34035444,NVDA,NVIDIA Corp.,Chips,505.716,480.934,427.705,,494.383,471.294,23.089,21.3514,1.7376,76.39,520.852,441.016,0.166,12.696,96.99,1162900582,0.023418,0.06779,0.180711,0.023148,0.018875,513.29,509.39,493.4,491.96
2021-03-19,526.31,528.57,523.47,527.14,43833970,NVDA,NVIDIA Corp.,Chips,513.706,484.597,431.081,,499.423,475.431,23.992,21.8795,2.1125,73.45,527.404,441.79,0.1767,11.654,97.7,1206734552,0.003484,0.082001,0.161383,0.003478,0.018697,525.31,513.29,509.39,487.19
2021-03-22,533.07,534.85,529.67,532.72,13464417,NVDA,NVIDIA Corp.,Chips,521.57,488.376,434.461,,504.546,479.675,24.871,22.4778,2.3932,73.3,534.213,442.539,0.1877,11.612,96.89,1220198969,0.010585,0.079692,0.165358,0.01053,0.018709,527.14,525.31,513.29,493.4
2021-03-23,531.02,536.17,526.79,531.76,48150930,NVDA,NVIDIA Corp.,Chips,526.044,492.22,437.746,,508.732,483.533,25.199,23.0221,2.1769,77.82,539.113,445.327,0.1905,11.45,93.69,1172048039,-0.001802,0.043915,0.168986,-0.001804,0.018612,532.72,527.14,525.31,509.39
2021-03-24,549.57,555.66,541.74,549.1,21973558,NVDA,NVIDIA Corp.,Chips,533.206,496.863,441.406,,514.943,488.39,26.553,23.7282,2.8248,79.26,547.029,446.697,0.2019,12.132,92.66,1194021597,0.032609,0.069766,0.20356,0.032088,0.019338,531.76,532.72,527.14,513.29
2021-03-25,558.74,563.44,553.7,559.66,204423948,NVDA,NVIDIA Corp.,Chips,540.076,501.323,445.234,,521.822,493.669,28.153,24.6132,3.5398,84.89,557.148,445.498,0.2227,12.576,96.11,1398445545,0.019231,0.06539,0.189576,0.019049,0.018825,549.1,531.76,532.72,525.31
2021-03-26,566.72,570.86,562.71,567.99,59905915,NVDA,NVIDIA Corp.,Chips,548.246,506.718,449.314,,528.925,499.174,29.751,25.6408,4.1102,85.33,566.479,446.957,0.2359,12.899,97.25,1458351460,0.014884,0.077494,0.234546,0.014774,0.017381,559.66,549.1,531.76,527.14
2021-03-29,585.3,588.87,581.98,584.85,39369023,NVDA,NVIDIA Corp.,Chips,558.672,512.183,453.896,,537.529,505.521,32.008,26.9142,5.0938,94.92,579.462,444.904,0.2627,13.119,96.24,1497720483,0.029684,0.097856,0.229813,0.029252,0.017138,567.99,559.66,549.1,532.72
2021-03-30,582.37,585.68,577.33,580.96,78537297,NVDA,NVIDIA Corp.,Chips,568.512,517.141,458.471,,544.211,511.109,33.102,28.1518,4.9502,90.62,589.421,444.861,0.2795,12.06,92.59,1419183186,-0.006651,0.092523,0.205837,-0.006673,0.017537,584.85,567.99,559.66,531.76
2021-03-31,593.78,597.99,584.51,588.73,21706170,NVDA,NVIDIA Corp.,Chips,576.438,522.855,462.84,,551.06,516.858,34.202,29.3618,4.8402,91.71,598.898,446.812,0.2909,12.792,92.01,1440889356,0.013374,0.072173,0.240816,0.013286,0.016558,580.96,584.85,567.99,549.1
2021-04-01,604.39,610.62,598.42,605.01,37176261,NVDA,NVIDIA Corp.,Chips,585.508,528.87,467.556,,559.36,523.388,35.972,30.6839,5.2881,96.2,610.994,446.746,0.3106,13.501,95.26,1478065617,0.027653,0.081031,0.248241,0.027277,0.01681,588.73,580.96,584.85,559.66
2021-04-02,608.54,611.58,605.18,607.14,40561072,NVDA,NVIDIA Corp.,Chips,593.338,535.264,472.337,,566.711,529.592,37.119,31.9709,5.1481,96.07,620.962,449.566,0.3202,13.416,95.86,1518626689,0.003521,0.068927,0.266802,0.003514,0.016086,605.01,588.73,580.96,567.99
2021-04-05,613.5,616.57,611.25,614.31,73615013,NVDA,NVIDIA Corp.,Chips,599.23,541.774,477.152,,574.034,535.867,38.167,33.2101,4.9569,95.77,630.826,452.722,0.3287,12.762,97.91,1592241702,0.011809,0.050372,0.268947,0.01174,0.016081,607.14,605.01,588.73,584.85
2021-04-06,625.57,633.4,616.85,624.16,27801659,NVDA,NVIDIA Corp.,Chips,607.87,549.331,481.945,,581.745,542.408,39.337,34.4355,4.9015,95.98,639.461,459.201,0.3281,13.48,91.59,1620043361,0.016034,0.07436,0.319521,0.015907,0.013807,614.31,607.14,605.01,580.96
2021-04-07,639.51,641.43,635.24,637.02,32906660,NVDA,NVIDIA Corp.,Chips,617.528,556.554,486.975,,590.249,549.416,40.833,35.715,5.118,96.01,650.596,462.512,0.3379,13.724,96.26,1652950021,0.020604,0.082024,0.29331,0.020394,0.012433,624.16,614.31,607.14,588.73
2021-04-08,619.49,629.72,614.62,619.25,53462193,NVDA,NVIDIA Corp.,Chips,620.376,562.919,491.464,,594.711,554.589,40.122,36.5964,3.5256,83.53,655.776,470.062,0.3299,14.96,80.65,1599487828,-0.027896,0.023537,0.258741,-0.028292,0.015211,637.02,624.16,614.31,605.01
2021-04-09,624.6,628.16,621.04,623.27,73030473,NVDA,NVIDIA Corp.,Chips,623.602,569.723,496.07,,599.105,559.676,39.429,37.1629,2.2661,83.34,659.093,480.353,0.3137,15.046,84.16,1672518301,0.006492,0.026567,0.279316,0.006471,0.014431,619.25,637.02,624.16,607.14
2021-04-12,634.49,640.42,629.27,633.64,56762259,NVDA,NVIDIA Corp.,Chips,627.468,576.735,500.848,,604.418,565.155,39.263,37.5829,1.6801,85.08,662.837,490.633,0.2986,15.601,92.19,1729280560,0.016638,0.031466,0.284232,0.016501,0.014462,623.27,619.25,637.02,614.31
2021-04-13,647.1,651.44,643.22,647.08,29029727,NVDA,NVIDIA Corp.,Chips,632.052,583.62,505.892,,610.981,571.224,39.757,38.0177,1.7393,84.67,669.066,498.174,0.2928,15.165,95.54,1758310287,0.021211,0.036721,0.270304,0.020989,0.013886,633.64,623.27,619.25,624.16
2021-04-14,673.53,681.73,667.46,674.4,53300460,NVDA,NVIDIA Corp.,Chips,639.528,591.675,511.3,,620.738,578.866,41.872,38.7886,3.0834,86.3,679.547,503.803,0.297,16.616,93.84,1811610747,0.04222,0.058679,0.313877,0.041353,0.015307,647.08,633.64,623.27,637.02
2021-04-15,669.74,674.96,665.93,670.44,33149228,NVDA,NVIDIA Corp.,Chips,649.766,598.931,516.821,,628.384,585.65,42.734,39.5777,3.1563,83.33,687.692,510.17,0.2964,16.461,89.19,1778461519,-0.005872,0.082665,0.276275,-0.005889,0.01573,674.4,647.08,633.64,619.25
2021-04-16,692.42,697.38,690.75,695.18,28396696,NVDA,NVIDIA Corp.,Chips,664.148,607.334,522.794,,638.661,593.763,44.898,40.6417,4.2563,84.14,699.239,515.429,0.3027,16.894,98.17,1806858215,0.036901,0.115375,0.318777,0.036237,0.016463,670.44,674.4,647.08,623.27
2021-04-19,697.98,701.31,691.22,695.82,63873167,NVDA,NVIDIA Corp.,Chips,676.584,615.488,528.644,,647.454,601.323,46.131,41.7396,4.3914,86.27,708.455,522.521,0.3021,17.018,95.3,1870731382,0.000921,0.098131,0.306165,0.00092,0.016703,695.18,670.44,674.4,633.64
2021-04-20,689.63,691.99,680.4,685.78,69396348,NVDA,NVIDIA Corp.,Chips,684.324,623.19,534.045,,653.351,607.579,45.772,42.5461,3.2259,80.22,712.395,533.985,0.2863,16.903,84.91,1801335034,-0.014429,0.059807,0.289642,-0.014534,0.017533,695.82,695.18,670.44,647.08
2021-04-21,713.44,722.5,703.98,716.47,49592952,NVDA,NVIDIA Corp.,Chips,692.738,631.558,539.897,,663.061,615.645,47.416,43.5201,3.8959,81.85,722.875,540.241,0.2892,17.962,94.86,1850927986,0.044752,0.062381,0.304808,0.043779,0.018387,685.78,695.82,695.18,674.4
2021-04-22,740.15,745.41,730.87,737.85,67943358,NVDA,NVIDIA Corp.,Chips,706.22,640.468,546.298,,674.567,624.697,49.87,44.79,5.08,83.64,736.878,544.058,0.3011,19.56,94.36,1918871344,0.029841,0.100546,0.31839,0.029404,0.0187,716.47,685.78,695.82,670.44
2021-04-23,742.71,753.79,737.12,742.81,79358826,NVDA,NVIDIA Corp.,Chips,715.746,649.208,552.692,,685.066,633.446,51.62,46.156,5.464,83.46,749.569,548.847,0.3092,20.077,92.11,1998230170,0.006722,0.068515,0.307787,0.0067,0.018766,737.85,716.47,685.78,695.18
2021-04-26,737.83,740.71,735.64,739.25,11512516,NVDA,NVIDIA Corp.,Chips,724.432,656.928,558.84,,693.402,641.283,52.119,47.3486,4.7704,80.98,760.157,553.699,0.3143,19.226,89.55,1986717654,-0.004793,0.062416,0.263999,-0.004804,0.018798,742.81,737.85,716.47,695.82
2021-04-27,745.77,751.95,739.48,745.45,63967472,NVDA,NVIDIA Corp.,Chips,736.366,665.153,564.905,,701.409,649.0,52.409,48.3607,4.0483,80.27,769.105,561.201,0.3126,18.899,94.01,2050685126,0.008387,0.08701,0.283135,0.008352,0.018319,739.25,742.81,737.85,685.78
2021-04-28,755.97,770.44,747.11,757.8,126623777,NVDA,NVIDIA Corp.,Chips,744.632,673.606,571.173,,710.085,657.059,53.026,49.2938,3.7322,89.89,778.88,568.332,0.3126,19.084,91.54,2177308903,0.016567,0.057686,0.287177,0.016431,0.01834,745.45,739.25,742.81,716.47
2021-04-29,784.31,793.12,776.43,783.75,42160448,NVDA,NVIDIA Corp.,Chips,753.812,682.544,577.95,,721.418,666.443,54.975,50.43,4.545,91.02,793.493,571.595,0.3251,20.971,94.28,2219469351,0.034244,0.062208,0.295433,0.033671,0.018662,757.8,745.45,739.25,737.85
2021-04-30,763.49,766.99,760.67,764.16,125751882,NVDA,NVIDIA Corp.,Chips,758.082,690.394,584.155,,727.994,673.682,54.312,51.2064,3.1056,81.86,801.099,579.689,0.3207,21.394,80.68,2093717469,-0.024995,0.028742,0.258622,-0.025313,0.020455,783.75,757.8,745.45,742.81
2021-05-03,765.72,775.01,761.03,766.51,60415456,NVDA,NVIDIA Corp.,Chips,763.534,698.004,590.343,,733.919,680.558,53.361,51.6373,1.7237,80.82,807.607,588.401,0.314,21.121,79.08,2154132925,0.003075,0.036875,0.247758,0.003071,0.020541,764.16,783.75,757.8,739.25
2021-05-04,774.38,781.16,766.82,771.66,52447368,NVDA,NVIDIA Corp.,Chips,768.776,705.38,596.678,,739.726,687.306,52.42,51.7939,0.6261,78.35,813.906,596.854,0.3077,19.693,83.13,2206580293,0.006719,0.03516,0.236318,0.006696,0.020531,766.51,764.16,783.75,745.45
2021-05-05,767.81,776.32,763.97,771.86,58663699,NVDA,NVIDIA Corp.,Chips,771.588,712.122,602.991,,744.669,693.569,51.1,51.6551,-0.5551,80.22,819.515,604.729,0.3016,19.93,81.14,2265243992,0.000259,0.018554,0.211673,0.000259,0.020519,771.66,766.51,764.16,757.8
2021-05-06,763.73,768.25,761.82,765.03,20069676,NVDA,NVIDIA Corp.,Chips,767.844,719.411,608.882,,747.802,698.863,48.939,51.1119,-2.1729,73.3,819.825,618.997,0.2792,18.723,75.08,2245174316,-0.008849,-0.023885,0.235414,-0.008888,0.019038,771.86,771.66,766.51,783.75
2021-05-07,787.88,794.05,786.03,792.59,136314746,NVDA,NVIDIA Corp.,Chips,773.53,727.877,615.532,,754.692,705.805,48.887,50.6669,-1.7799,77.37,822.549,633.205,0.2601,20.075,98.72,2381489062,0.036025,0.037204,0.271664,0.035391,0.019794,765.03,771.86,771.66,764.16
2021-05-10,784.74,796.35,777.58,784.43,37106501,NVDA,NVIDIA Corp.,Chips,777.114,735.416,621.709,,759.267,711.63,47.637,50.0609,-2.4239,78.2,822.175,648.657,0.2359,20.314,87.1,2344382561,-0.010295,0.023379,0.237974,-0.010349,0.020376,792.59,765.03,771.86,766.51
2021-05-11,794.92,798.86,791.68,796.1,24364355,NVDA,NVIDIA Corp.,Chips,782.002,742.867,627.996,,764.934,717.887,47.047,49.4581,-2.4111,75.54,823.028,662.706,0.2158,18.722,95.94,2368746916,0.014877,0.031672,0.230296,0.014767,0.020257,784.43,792.59,765.03,771.66
2021-05-12,782.55,789.67,778.85,784.24,36300609,NVDA,NVIDIA Corp.,Chips,784.478,748.359,634.191,,767.904,722.802,45.102,48.5869,-3.4849,65.84,823.674,673.044,0.2013,17.887,76.87,2332446307,-0.014898,0.016039,0.162871,-0.01501,0.01963,796.1,784.43,792.59,771.86
2021-05-13,802.89,811.13,796.17,802.21,50696515,NVDA,NVIDIA Corp.,Chips,791.914,754.948,640.541,,773.182,728.684,44.498,47.7691,-3.2711,68.63,824.388,685.508,0.184,18.617,88.18,2383142822,0.022914,0.048599,0.196543,0.022655,0.019639,784.24,796.1,784.43,765.03
