Date,Open,High,Low,Close,Volume,Ticker,Name,Sector,MA5,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal,Hist,RSI,BB_upper,BB_lower,BB_width,ATR,Stoch,OBV,Ret1d,Ret5d,Ret20d,LogRet,Vol20,Lag1,Lag2,Lag3,Lag5
2021-02-16,368.37,370.12,367.53,369.46,123253498,NFLX,Netflix Inc.,Media,372.554,387.098,,,377.03,381.091,-4.061,-1.5978,-2.4632,22.29,416.511,357.685,0.152,10.943,19.45,58079785,-0.001136,-0.022851,-0.046579,-0.001136,0.01971,369.88,367.46,378.3,378.1
2021-02-17,373.76,375.81,371.5,373.37,30375829,NFLX,Netflix Inc.,Media,371.694,385.65,,,376.467,380.519,-4.052,-2.0887,-1.9633,32.05,414.757,356.543,0.151,9.874,32.61,88455614,0.010583,-0.011386,-0.071958,0.010527,0.017652,369.46,369.88,367.46,377.67
2021-02-18,372.5,375.43,371.13,373.78,35637513,NFLX,Netflix Inc.,Media,370.79,384.178,,,376.054,380.02,-3.966,-2.4641,-1.5019,34.33,412.509,355.847,0.1475,9.543,39.21,124093127,0.001098,-0.011948,-0.073035,0.001098,0.017633,373.37,369.46,369.88,378.3
2021-02-19,373.07,375.92,369.4,372.84,16173543,NFLX,Netflix Inc.,Media,371.866,382.808,,,375.559,379.488,-3.929,-2.7571,-1.1719,43.11,410.513,355.103,0.1447,8.768,36.21,107919584,-0.002515,0.014641,-0.068436,-0.002518,0.017614,373.78,373.37,369.46,367.46
2021-02-22,369.69,376.92,366.86,372.5,85602570,NFLX,Netflix Inc.,Media,372.39,381.331,,,375.089,378.97,-3.881,-2.9819,-0.8991,33.08,407.843,354.819,0.139,8.561,43.55,22317014,-0.000912,0.007083,-0.073475,-0.000912,0.017525,372.84,373.78,373.37,369.88
2021-02-23,377.62,379.01,377.02,378.38,71138031,NFLX,Netflix Inc.,Media,374.174,379.664,,,375.595,378.926,-3.331,-3.0517,-0.2793,46.27,401.991,357.337,0.1176,8.471,66.83,93455045,0.015785,0.024143,-0.081,0.015662,0.016933,372.5,372.84,373.78,369.46
2021-02-24,392.18,396.22,389.38,392.06,50307002,NFLX,Netflix Inc.,Media,377.912,378.595,,,378.128,379.899,-1.771,-2.7956,1.0246,58.27,395.506,361.684,0.0893,9.218,88.02,143762047,0.036154,0.050058,-0.05169,0.035516,0.019068,378.38,372.5,372.84,373.37
2021-02-25,394.75,400.93,389.4,392.69,77957979,NFLX,Netflix Inc.,Media,381.694,378.352,,,380.368,380.847,-0.479,-2.3323,1.8533,72.22,394.221,362.483,0.0839,8.984,79.1,221720026,0.001607,0.050591,-0.01225,0.001606,0.017032,392.06,378.38,372.5,373.78
2021-02-26,394.46,401.75,388.88,396.99,73671574,NFLX,Netflix Inc.,Media,386.524,378.507,,,382.926,382.043,0.883,-1.6892,2.5722,73.95,395.063,361.951,0.0875,9.256,88.17,295391600,0.01095,0.064773,0.007896,0.010891,0.017089,392.69,392.06,378.38,372.84
2021-03-01,409.85,412.7,406.56,409.85,40153634,NFLX,Netflix Inc.,Media,393.994,380.006,,,387.068,384.102,2.966,-0.7582,3.7242,77.52,401.71,358.302,0.1142,9.9,94.43,335545234,0.032394,0.100268,0.078922,0.03188,0.016169,396.99,392.69,392.06,372.5
2021-03-02,416.93,420.94,413.28,417.58,31221928,NFLX,Netflix Inc.,Media,401.834,381.517,,,391.762,386.582,5.18,0.4295,4.7505,80.7,408.854,354.18,0.1433,10.059,94.35,366767162,0.018861,0.1036,0.078015,0.018685,0.016127,409.85,396.99,392.69,378.38
2021-03-03,424.66,428.7,422.48,427.12,17865288,NFLX,Netflix Inc.,Media,408.846,383.79,,,397.202,389.585,7.617,1.867,5.75,83.03,417.898,349.682,0.1777,10.284,97.65,384632450,0.022846,0.089425,0.119082,0.022589,0.01603,417.58,409.85,396.99,392.06
2021-03-04,421.59,425.49,419.83,423.02,44943996,NFLX,Netflix Inc.,Media,414.912,385.807,,,401.174,392.062,9.112,3.316,5.796,91.36,424.147,347.467,0.1988,9.605,90.92,339688454,-0.009599,0.077236,0.105443,-0.009646,0.016382,427.12,417.58,409.85,392.69
2021-03-05,426.04,427.9,424.97,426.65,22808503,NFLX,Netflix Inc.,Media,420.844,388.542,,,405.093,394.624,10.469,4.7466,5.7224,91.52,430.366,346.718,0.2153,9.19,96.68,362496957,0.008581,0.074712,0.147063,0.008545,0.014374,423.02,427.12,417.58,396.99
2021-03-08,432.87,435.91,428.83,432.26,55126131,NFLX,Netflix Inc.,Media,425.326,391.498,,,409.273,397.412,11.861,6.1695,5.6915,92.69,436.939,346.057,0.2321,9.666,94.71,417623088,0.013149,0.054679,0.158439,0.013063,0.014411,426.65,423.02,427.12,409.85
2021-03-09,449.93,453.17,445.71,449.81,45411827,NFLX,Netflix Inc.,Media,431.772,395.084,,,415.509,401.293,14.216,7.7788,6.4372,93.83,446.938,343.23,0.2625,10.706,96.11,463034915,0.040601,0.077183,0.189659,0.039798,0.016107,432.26,426.65,423.02,417.58
2021-03-10,443.37,448.72,440.89,445.13,39283497,NFLX,Netflix Inc.,Media,435.374,398.456,,,420.066,404.54,15.526,9.3282,6.1978,89.0,454.173,342.739,0.2797,11.036,90.68,423751418,-0.010404,0.042166,0.178622,-0.010459,0.016535,449.81,432.26,426.65,427.12
2021-03-11,461.92,465.59,460.48,464.48,93684495,NFLX,Netflix Inc.,Media,443.666,402.766,,,426.899,408.98,17.919,11.0464,6.8726,91.7,464.882,340.65,0.3084,12.032,98.88,517435913,0.04347,0.09801,0.227809,0.042552,0.018133,445.13,449.81,432.26,423.02
2021-03-12,477.27,479.65,473.87,476.68,27666007,NFLX,Netflix Inc.,Media,453.672,408.226,394.213,,434.558,413.995,20.563,12.9497,7.6133,92.79,476.201,340.251,0.333,12.397,97.11,545101920,0.026266,0.117262,0.29723,0.025927,0.015884,464.48,445.13,449.81,426.65
2021-03-15,489.63,492.5,488.26,489.92,16497906,NFLX,Netflix Inc.,Media,465.204,414.228,396.439,,443.075,419.619,23.456,15.051,8.405,93.2,488.822,339.634,0.3602,13.062,97.51,561599826,0.027775,0.133392,0.324538,0.027397,0.016121,476.68,464.48,445.13,432.26
2021-03-16,487.1,495.07,479.89,484.76,43675494,NFLX,Netflix Inc.,Media,472.194,419.993,398.418,,449.488,424.444,25.044,17.0496,7.9944,88.44,497.773,342.213,0.3704,12.872,90.29,517924332,-0.010532,0.077699,0.312077,-0.010588,0.016717,489.92,476.68,464.48,449.81
2021-03-17,480.52,488.01,474.9,481.03,32074363,NFLX,Netflix Inc.,Media,479.374,425.376,400.462,,454.341,428.636,25.705,18.7807,6.9243,85.71,504.461,346.291,0.3718,12.985,86.78,485849969,-0.007695,0.080651,0.288347,-0.007724,0.017378,484.76,489.92,476.68,445.13
2021-03-18,491.41,492.7,488.39,489.73,53783380,NFLX,Netflix Inc.,Media,484.424,431.174,402.817,,459.785,433.161,26.624,20.3493,6.2747,86.2,511.326,351.022,0.3718,12.899,93.97,539633349,0.018086,0.054362,0.310209,0.017925,0.017194,481.03,484.76,489.92,464.48
2021-03-19,472.02,474.43,469.82,471.25,28900687,NFLX,Netflix Inc.,Media,483.338,436.094,404.83,,461.549,435.983,25.566,21.3927,4.1733,72.96,513.192,358.996,0.3536,13.199,70.88,510732662,-0.037735,-0.011391,0.263947,-0.038465,0.020516,489.73,481.03,484.76,476.68
2021-03-22,460.29,467.6,454.21,459.16,64350185,NFLX,Netflix Inc.,Media,477.186,440.427,406.487,,461.181,437.7,23.481,21.8103,1.6707,65.06,512.02,368.834,0.3251,13.624,52.27,446382477,-0.025655,-0.062786,0.232644,-0.02599,0.022038,471.25,489.73,481.03,489.92
2021-03-23,474.65,476.44,472.59,474.03,27890736,NFLX,Netflix Inc.,Media,475.04,445.21,408.428,,463.158,440.391,22.767,22.0017,0.7653,66.36,511.967,378.453,0.2999,14.064,72.04,474273213,0.032385,-0.022135,0.252788,0.031872,0.022532,459.16,471.25,489.73,484.76
2021-03-24,493.61,497.56,487.01,492.94,27710228,NFLX,Netflix Inc.,Media,477.422,450.254,410.741,,467.74,444.283,23.457,22.2927,1.1643,72.1,515.325,385.183,0.289,15.224,93.64,501983441,0.039892,0.024759,0.257308,0.039117,0.022749,474.03,459.16,471.25,481.03
2021-03-25,518.04,525.11,514.55,521.62,72376662,NFLX,Netflix Inc.,Media,483.8,456.701,413.599,,476.029,450.012,26.017,23.0376,2.9794,75.91,523.289,390.113,0.2916,17.174,96.38,574360103,0.058182,0.065118,0.328325,0.056552,0.02473,492.94,474.03,459.16,489.73
2021-03-26,518.34,523.74,513.72,518.71,48625680,NFLX,Netflix Inc.,Media,493.292,462.787,416.44,,482.595,455.101,27.494,23.9289,3.5651,73.94,528.642,396.932,0.2846,17.228,92.4,525734423,-0.005579,0.100711,0.306607,-0.005594,0.025117,521.62,492.94,474.03,471.25
2021-03-29,510.25,517.16,505.57,511.27,24527197,NFLX,Netflix Inc.,Media,503.714,467.857,418.981,,487.007,459.261,27.746,24.6923,3.0537,68.03,532.15,403.564,0.2748,16.673,83.57,501207226,-0.014343,0.11349,0.247456,-0.014447,0.025454,518.71,521.62,492.94,459.16
2021-03-30,509.69,512.03,506.12,507.75,28245484,NFLX,Netflix Inc.,Media,510.458,472.366,421.386,,490.198,462.853,27.345,25.2228,2.1222,68.5,534.421,410.311,0.2627,16.458,75.51,472961742,-0.006885,0.071135,0.215935,-0.006909,0.025693,511.27,518.71,521.62,474.03
2021-03-31,517.88,521.0,516.7,519.44,39978200,NFLX,Netflix Inc.,Media,515.758,476.982,423.729,,494.697,467.045,27.652,25.7087,1.9433,67.0,538.599,415.365,0.2584,15.943,92.0,512939942,0.023023,0.053759,0.216145,0.022762,0.025697,507.75,511.27,518.71,492.94
2021-04-01,519.2,525.7,512.11,519.64,25184933,NFLX,Netflix Inc.,Media,515.362,481.813,426.057,,498.534,470.941,27.593,26.0855,1.5075,64.36,540.706,422.92,0.2445,15.83,91.52,538124875,0.000385,-0.003796,0.228405,0.000385,0.025394,519.44,507.75,511.27,521.62
2021-04-02,506.16,511.96,497.83,504.95,42066934,NFLX,Netflix Inc.,Media,512.61,485.728,428.151,,499.521,473.46,26.061,26.0806,-0.0196,54.97,539.356,432.1,0.2208,16.258,70.97,496057941,-0.02827,-0.026527,0.183523,-0.028677,0.026851,519.64,519.44,507.75,518.71
2021-04-05,516.22,520.5,510.07,515.75,42964614,NFLX,Netflix Inc.,Media,513.506,489.902,430.425,,502.018,476.592,25.426,25.9497,-0.5237,59.89,538.795,441.009,0.1996,16.284,86.08,539022555,0.021388,0.008762,0.193148,0.021163,0.026985,504.95,519.64,519.44,511.27
2021-04-06,510.12,517.08,502.5,509.86,28840598,NFLX,Netflix Inc.,Media,513.928,492.905,432.388,,503.225,479.057,24.168,25.5934,-1.4254,59.07,538.709,447.101,0.1859,16.389,77.84,510181957,-0.01142,0.004156,0.133501,-0.011486,0.026316,515.75,504.95,519.64,507.75
2021-04-07,526.62,531.95,517.37,524.88,73850738,NFLX,Netflix Inc.,Media,515.016,496.893,434.617,,506.556,482.451,24.105,25.2957,-1.1907,60.64,538.914,454.872,0.1691,17.134,90.91,584032695,0.029459,0.010473,0.179161,0.029033,0.026476,509.86,515.75,504.95,519.44
2021-04-08,536.93,539.79,533.55,536.51,27107041,NFLX,Netflix Inc.,Media,518.39,500.494,437.396,,511.164,486.455,24.709,25.1784,-0.4694,70.61,543.16,457.828,0.1705,16.776,96.17,611139736,0.022157,0.032465,0.155077,0.021916,0.025451,524.88,509.86,515.75,519.64
2021-04-09,533.8,538.84,530.19,534.67,105575249,NFLX,Netflix Inc.,Media,524.334,503.394,440.212,,514.781,490.027,24.754,25.0935,-0.3395,75.49,547.115,459.673,0.1737,16.177,92.38,505564487,-0.00343,0.058857,0.121654,-0.003435,0.025159,536.51,524.88,509.86,504.95
2021-04-12,540.39,545.29,538.33,542.5,43856919,NFLX,Netflix Inc.,Media,529.684,506.023,443.464,,519.045,493.914,25.131,25.101,0.03,74.27,552.565,459.481,0.184,15.701,95.21,549421406,0.014645,0.051866,0.107324,0.014538,0.024738,534.67,536.51,524.88,515.75
2021-04-13,546.89,548.58,543.76,546.09,33657231,NFLX,Netflix Inc.,Media,536.93,509.089,446.639,,523.206,497.779,25.427,25.1662,0.2608,71.14,557.765,460.413,0.1912,14.455,95.09,583078637,0.006618,0.071059,0.126516,0.006596,0.024461,542.5,534.67,536.51,509.86
2021-04-14,550.05,554.73,544.46,551.33,69106049,NFLX,Netflix Inc.,Media,542.22,512.604,450.032,,527.533,501.745,25.788,25.2906,0.4974,64.52,562.875,462.333,0.1961,12.891,94.02,652184686,0.009595,0.050392,0.146145,0.00955,0.024257,546.09,542.5,534.67,524.88
2021-04-15,539.73,542.57,538.07,540.12,51044140,NFLX,Netflix Inc.,Media,542.942,515.124,453.181,,529.469,504.588,24.881,25.2086,-0.3276,59.68,565.619,464.629,0.196,13.122,74.32,601140546,-0.020333,0.006729,0.102893,-0.020542,0.024848,551.33,546.09,542.5,536.51
2021-04-16,506.92,509.34,503.95,505.28,78882438,NFLX,Netflix Inc.,Media,537.064,516.825,455.848,,525.748,504.639,21.109,24.3887,-3.2797,47.83,563.222,470.428,0.1795,14.767,13.09,522258108,-0.064504,-0.054968,0.072212,-0.066679,0.028036,540.12,551.33,546.09,534.67
2021-04-19,507.17,511.36,503.31,507.51,15050163,NFLX,Netflix Inc.,Media,530.066,519.243,458.535,,522.942,504.852,18.09,23.129,-5.039,49.91,557.273,481.213,0.1465,14.92,17.01,537308271,0.004413,-0.064498,0.105301,0.004404,0.027164,505.28,540.12,551.33,542.5
2021-04-20,499.74,502.13,498.5,500.41,68178813,NFLX,Netflix Inc.,Media,520.93,520.562,460.981,,519.476,504.523,14.953,21.4938,-6.5408,42.8,553.476,487.648,0.1265,14.617,4.53,469129458,-0.01399,-0.083649,0.05565,-0.014089,0.026712,507.51,505.28,540.12,546.09
2021-04-21,493.92,496.4,492.57,494.33,36614955,NFLX,Netflix Inc.,Media,509.53,520.631,463.315,,515.607,503.768,11.839,19.5628,-7.7238,40.83,553.304,487.958,0.1255,14.206,2.83,432514503,-0.01215,-0.103386,0.00282,-0.012224,0.025467,500.41,507.51,505.28,551.33
2021-04-22,484.41,485.99,482.95,484.78,51140337,NFLX,Netflix Inc.,Media,498.462,518.789,465.444,,510.864,502.361,8.503,17.3509,-8.8479,42.41,555.171,482.407,0.1403,13.461,2.55,381374166,-0.019319,-0.102459,-0.070626,-0.019508,0.022049,494.33,500.41,507.51,540.12
2021-04-23,497.06,505.02,490.01,498.54,47423647,NFLX,Netflix Inc.,Media,497.114,517.78,468.066,,508.968,502.078,6.89,15.2587,-8.3687,43.66,555.272,480.288,0.1448,13.796,21.72,428797813,0.028384,-0.013339,-0.038885,0.027989,0.023146,484.78,494.33,500.41,505.28
2021-04-26,519.34,523.29,511.78,516.74,112167429,NFLX,Netflix Inc.,Media,498.96,518.054,471.003,,510.164,503.164,7.0,13.6069,-6.6069,52.32,555.426,480.682,0.1443,14.523,47.07,540965242,0.036507,0.018187,0.010699,0.035856,0.024418,498.54,484.78,494.33,507.51
2021-04-27,526.98,535.52,519.7,527.85,16374498,NFLX,Netflix Inc.,Media,504.448,519.059,474.171,,512.885,504.993,7.892,12.464,-4.572,51.03,556.345,481.773,0.1437,14.286,62.55,557339740,0.0215,0.054835,0.039586,0.021272,0.024777,516.74,498.54,484.78,500.41
2021-04-28,530.15,535.38,521.44,528.91,131693824,NFLX,Netflix Inc.,Media,511.364,519.532,477.282,,515.35,506.765,8.585,11.6882,-3.1032,47.16,557.078,481.986,0.1445,14.217,64.03,689033564,0.002008,0.069953,0.018231,0.002006,0.024288,527.85,516.74,498.54,494.33
2021-04-29,533.93,541.45,525.7,535.56,76392877,NFLX,Netflix Inc.,Media,521.52,520.328,480.517,,518.459,508.898,9.561,11.2627,-1.7017,50.32,558.552,482.104,0.1469,14.724,73.29,765426441,0.012573,0.104749,0.030637,0.012495,0.024425,528.91,527.85,516.74,484.78
2021-04-30,551.96,553.82,548.48,551.05,54778888,NFLX,Netflix Inc.,Media,532.022,522.634,484.081,,523.473,512.02,11.453,11.3008,0.1522,52.93,562.479,482.789,0.1525,15.27,94.87,820205329,0.028923,0.105328,0.091296,0.028513,0.02405,535.56,528.91,527.85,498.54
2021-05-03,577.81,584.36,569.82,577.52,21155671,NFLX,Netflix Inc.,Media,544.178,525.722,488.182,,531.788,516.872,14.916,12.0238,2.8922,59.3,572.324,479.12,0.1773,17.215,93.26,841361000,0.048036,0.117622,0.119767,0.046918,0.025634,551.05,535.56,528.91,516.74
2021-05-04,573.18,578.27,569.54,573.14,18334459,NFLX,Netflix Inc.,Media,553.236,528.886,492.077,,538.15,521.04,17.11,13.0411,4.0689,56.49,579.383,478.389,0.191,17.105,88.94,823026541,-0.007584,0.085801,0.124113,-0.007613,0.025512,577.52,551.05,535.56,527.85
2021-05-05,557.37,559.33,555.51,557.08,35710864,NFLX,Netflix Inc.,Media,558.87,530.496,495.377,,541.062,523.709,17.353,13.9035,3.4495,54.9,582.487,478.505,0.196,17.417,73.1,787315677,-0.028021,0.05326,0.061347,-0.028421,0.025994,573.14,577.52,551.05,528.91
2021-05-06,564.53,570.46,558.59,563.83,73191904,NFLX,Netflix Inc.,Media,564.524,531.862,498.8,,544.565,526.681,17.884,14.6996,3.1844,70.2,585.913,477.811,0.2033,15.789,79.76,860507581,0.012117,0.052786,0.050922,0.012044,0.025708,557.08,573.14,577.52,535.56
2021-05-07,539.24,543.02,537.35,539.61,49820245,NFLX,Netflix Inc.,Media,562.236,532.109,501.653,,543.803,527.639,16.164,14.9924,1.1716,59.62,586.259,477.959,0.2035,17.106,55.87,810687336,-0.042956,-0.02076,0.009239,-0.043906,0.027713,563.83,557.08,573.14,551.05
2021-05-10,547.04,548.79,545.46,547.33,70736880,NFLX,Netflix Inc.,Media,556.198,532.35,504.402,,544.345,529.098,15.247,15.0434,0.2036,64.01,586.737,477.963,0.2043,17.118,63.48,881424216,0.014307,-0.052275,0.008903,0.014205,0.027704,539.61,563.83,557.08,577.52
2021-05-11,557.73,559.29,555.52,556.77,20780377,NFLX,Netflix Inc.,Media,552.924,532.884,507.186,,546.257,531.147,15.11,15.0567,0.0533,68.27,588.044,477.724,0.207,17.412,72.79,902204593,0.017247,-0.028562,0.019557,0.0171,0.027926,547.33,539.61,563.83,573.14
2021-05-12,558.1,564.88,555.51,560.01,51349890,NFLX,Netflix Inc.,Media,553.51,533.319,509.844,,548.373,533.285,15.088,15.0629,0.0251,72.86,589.221,477.417,0.2096,17.269,74.19,953554483,0.005819,0.00526,0.015744,0.005802,0.027878,556.77,547.33,539.61,557.08
2021-05-13,584.83,590.96,576.63,587.11,96471905,NFLX,Netflix Inc.,Media,558.166,535.668,513.126,,554.332,537.272,17.06,15.4624,1.5976,74.89,596.506,474.83,0.2271,18.034,95.14,1050026388,0.048392,0.041289,0.086999,0.047258,0.029237,560.01,556.77,547.33,563.83
2021-05-14,589.37,593.25,585.38,589.06,119480725,NFLX,Netflix Inc.,Media,568.056,539.857,516.374,,559.675,541.109,18.566,16.0831,2.4829,72.37,603.364,476.35,0.2353,16.828,94.3,1169507113,0.003321,0.09164,0.165809,0.003316,0.024037,587.11,560.01,556.77,539.61
