Date,Open,High,Low,Close,Volume,Ticker,Name,Sector,MA5,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal,Hist,RSI,BB_upper,BB_lower,BB_width,ATR,Stoch,OBV,Ret1d,Ret5d,Ret20d,LogRet,Vol20,Lag1,Lag2,Lag3,Lag5
2021-01-18,145.0,145.73,143.31,144.24,21306699,GOOGL,Alphabet Inc.,Technology,141.922,,,,139.778,138.118,1.66,0.8142,0.8458,,,,,,,399154537,0.007403,0.037698,,0.007376,,143.18,141.9,140.27,139.0
2021-01-19,145.21,145.91,143.84,144.8,15326605,GOOGL,Alphabet Inc.,Technology,142.878,,,,140.551,138.613,1.938,1.0389,0.8991,,,,,,,414481142,0.003882,0.034138,,0.003875,,144.24,143.18,141.9,140.02
2021-01-20,146.64,148.27,145.98,147.47,57272041,GOOGL,Alphabet Inc.,Technology,144.318,,,,141.615,139.269,2.346,1.3004,1.0456,,,,,,,471753183,0.018439,0.05133,,0.018271,,144.8,144.24,143.18,140.27
2021-01-21,147.33,148.56,145.78,147.67,67345147,GOOGL,Alphabet Inc.,Technology,145.472,,,,142.547,139.892,2.655,1.5713,1.0837,,,,,2.729,93.7,539098330,0.001356,0.040662,,0.001355,,147.47,144.8,144.24,141.9
2021-01-22,149.02,151.26,146.55,148.92,32415700,GOOGL,Alphabet Inc.,Technology,146.62,,,,143.527,140.56,2.967,1.8504,1.1166,90.48,,,,2.826,85.84,571514030,0.008465,0.040089,,0.008429,,147.67,147.47,144.8,143.18
2021-01-25,148.21,149.25,147.39,148.06,35333530,GOOGL,Alphabet Inc.,Technology,147.384,,,,144.225,141.116,3.109,2.1021,1.0069,85.29,,,,2.889,80.64,536180500,-0.005775,0.026484,,-0.005792,,148.92,147.67,147.47,144.24
2021-01-26,147.66,149.05,146.91,148.32,31687035,GOOGL,Alphabet Inc.,Technology,148.088,,,,144.855,141.65,3.205,2.3227,0.8823,85.18,,,,2.765,82.21,567867535,0.001756,0.024309,,0.001755,,148.06,148.92,147.67,144.8
2021-01-27,149.99,151.56,147.28,149.47,29721415,GOOGL,Alphabet Inc.,Technology,148.488,,,,145.565,142.229,3.336,2.5254,0.8106,94.52,,,,2.907,87.52,597588950,0.007754,0.013562,,0.007724,,148.32,148.06,148.92,147.47
2021-01-28,148.01,149.98,145.96,147.64,75801683,GOOGL,Alphabet Inc.,Technology,148.482,,,,145.884,142.63,3.254,2.6711,0.5829,84.65,,,,3.11,71.49,521787267,-0.012243,-0.000203,,-0.012319,,149.47,148.32,148.06,147.67
2021-01-29,147.15,149.34,144.95,146.94,24624057,GOOGL,Alphabet Inc.,Technology,148.086,142.928,,,146.047,142.949,3.098,2.7565,0.3415,76.97,153.039,132.817,0.1415,3.069,66.4,497163210,-0.004741,-0.013296,,-0.004753,,147.64,149.47,148.32,148.92
2021-02-01,146.11,146.72,145.05,145.52,42636440,GOOGL,Alphabet Inc.,Technology,147.578,143.404,,,145.966,143.139,2.827,2.7706,0.0564,68.19,153.026,133.782,0.1342,2.894,49.79,454526770,-0.009664,-0.017155,0.07,-0.009711,0.009424,146.94,147.64,149.47,148.06
2021-02-02,144.52,145.18,143.73,144.32,29044272,GOOGL,Alphabet Inc.,Technology,146.778,143.788,,,145.712,143.227,2.485,2.7135,-0.2285,62.6,152.872,134.704,0.1264,2.889,31.18,425482498,-0.008246,-0.026969,0.056206,-0.00828,0.009769,145.52,146.94,147.64,148.32
2021-02-03,149.94,151.19,148.5,149.74,20881208,GOOGL,Alphabet Inc.,Technology,146.832,144.424,,,146.332,143.709,2.623,2.6954,-0.0724,69.74,153.291,135.557,0.1228,3.191,81.22,446363706,0.037555,0.001806,0.092833,0.036867,0.012398,144.32,145.52,146.94,149.47
2021-02-04,149.4,150.78,147.21,148.7,84278762,GOOGL,Alphabet Inc.,Technology,147.044,145.084,,,146.696,144.079,2.617,2.6797,-0.0627,64.07,153.076,137.092,0.1102,3.314,65.33,362084944,-0.006945,0.00718,0.097417,-0.00697,0.012153,149.74,144.32,145.52,147.64
2021-02-05,148.13,149.06,146.13,147.64,36602914,GOOGL,Alphabet Inc.,Technology,147.184,145.691,,,146.841,144.343,2.498,2.6434,-0.1454,58.66,152.351,139.031,0.0914,3.341,49.94,325482030,-0.007128,0.004764,0.089594,-0.007154,0.0124,148.7,149.74,144.32,146.94
2021-02-08,148.18,149.78,147.39,148.55,55985182,GOOGL,Alphabet Inc.,Technology,147.79,146.169,,,147.104,144.654,2.45,2.6047,-0.1547,59.39,152.144,140.194,0.0818,3.364,61.56,381467212,0.006164,0.020822,0.068705,0.006145,0.01137,147.64,148.7,149.74,145.52
2021-02-09,148.22,148.64,147.52,147.94,20230219,GOOGL,Alphabet Inc.,Technology,148.514,146.564,,,147.233,144.898,2.335,2.5507,-0.2157,51.31,151.831,141.297,0.0719,3.196,53.77,361236993,-0.004106,0.025083,0.056563,-0.004115,0.011446,148.55,147.64,148.7,144.32
2021-02-10,147.87,149.12,147.16,148.17,32035969,GOOGL,Alphabet Inc.,Technology,148.2,146.96,,,147.377,145.14,2.237,2.488,-0.251,51.39,151.351,142.569,0.0598,3.137,56.7,393272962,0.001555,-0.010485,0.05632,0.001553,0.011447,147.94,148.55,147.64,149.74
2021-02-11,152.43,154.03,150.55,152.2,78702563,GOOGL,Alphabet Inc.,Technology,148.9,147.474,,,148.119,145.663,2.456,2.4816,-0.0256,57.92,151.782,143.166,0.0584,3.219,82.23,471975525,0.027198,0.023537,0.072586,0.026835,0.012526,148.17,147.94,148.55,148.7
2021-02-12,153.35,154.78,152.39,153.13,236130797,GOOGL,Alphabet Inc.,Technology,149.998,147.972,,,148.89,146.216,2.674,2.5201,0.1539,62.19,152.485,143.459,0.061,3.271,85.07,708106322,0.00611,0.037185,0.069493,0.006092,0.012476,152.2,148.17,147.94,147.64
2021-02-15,155.54,158.18,153.94,156.19,15276158,GOOGL,Alphabet Inc.,Technology,151.526,148.57,,,150.013,146.955,3.058,2.6277,0.4303,66.68,154.061,143.079,0.0739,3.479,86.23,723382480,0.019983,0.05143,0.082848,0.019786,0.012984,153.13,152.2,148.17,148.55
2021-02-16,161.38,162.62,160.4,161.43,44316555,GOOGL,Alphabet Inc.,Technology,154.224,149.401,,,151.77,148.027,3.743,2.8507,0.8923,71.6,157.087,141.715,0.1029,3.632,93.7,767699035,0.033549,0.091186,0.114848,0.032998,0.014515,156.19,153.13,152.2,147.94
2021-02-17,163.55,164.59,162.5,163.42,64032538,GOOGL,Alphabet Inc.,Technology,157.274,150.198,,,153.562,149.167,4.395,3.1596,1.2354,78.34,160.046,140.35,0.1311,3.571,94.39,831731573,0.012327,0.102922,0.108158,0.012252,0.014295,161.43,156.19,153.13,148.17
2021-02-18,163.23,164.12,162.53,163.44,34548457,GOOGL,Alphabet Inc.,Technology,159.522,150.987,,,155.082,150.225,4.857,3.4991,1.3579,80.38,162.386,139.588,0.151,3.371,94.49,866280030,0.000122,0.07385,0.106792,0.000122,0.014315,163.42,161.43,156.19,152.2
2021-02-19,160.58,161.81,159.06,160.43,83240682,GOOGL,Alphabet Inc.,Technology,160.982,151.562,,,155.904,150.981,4.923,3.7839,1.1391,75.93,163.662,139.462,0.1597,3.549,80.06,783039348,-0.018417,0.047672,0.07729,-0.018588,0.015227,163.44,163.42,161.43,153.13
2021-02-22,160.95,161.24,160.1,160.57,29724850,GOOGL,Alphabet Inc.,Technology,161.858,152.188,,,156.622,151.691,4.931,4.0133,0.9177,79.34,164.808,139.568,0.1658,3.502,78.22,812764198,0.000873,0.028043,0.084493,0.000872,0.015081,160.43,163.44,163.42,156.19
2021-02-23,162.02,163.26,160.0,162.03,54835160,GOOGL,Alphabet Inc.,Technology,161.978,152.873,,,157.454,152.457,4.997,4.21,0.787,75.9,166.084,139.662,0.1728,3.244,86.13,867599358,0.009093,0.003717,0.092435,0.009052,0.01511,160.57,160.43,163.44,161.43
2021-02-24,161.9,163.91,159.91,161.79,36553606,GOOGL,Alphabet Inc.,Technology,161.652,153.49,,,158.121,153.148,4.973,4.3626,0.6104,78.54,167.173,139.807,0.1783,3.275,84.83,831045752,-0.001481,-0.009974,0.082425,-0.001482,0.015144,162.03,160.57,160.43,163.42
2021-02-25,166.62,167.47,165.23,165.93,103926264,GOOGL,Alphabet Inc.,Technology,162.15,154.404,,,159.323,154.095,5.228,4.5357,0.6923,85.16,168.864,139.944,0.1873,3.471,92.42,934972016,0.025589,0.015235,0.123882,0.025267,0.015349,161.79,162.03,160.57,163.44
2021-02-26,169.26,169.58,168.65,169.02,33321548,GOOGL,Alphabet Inc.,Technology,163.868,155.508,,,160.814,155.201,5.613,4.7512,0.8618,86.31,170.909,140.107,0.1981,3.561,97.5,968293564,0.018622,0.053544,0.150265,0.018451,0.015383,165.93,161.79,162.03,160.43
2021-03-01,172.84,175.54,169.76,172.74,40483671,GOOGL,Alphabet Inc.,Technology,166.302,156.869,,,162.649,156.5,6.149,5.0307,1.1183,89.62,173.328,140.41,0.2098,3.947,90.13,1008777235,0.022009,0.075792,0.187053,0.021771,0.015192,169.02,165.93,161.79,160.57
2021-03-02,174.01,175.28,172.96,174.52,88184960,GOOGL,Alphabet Inc.,Technology,168.8,158.379,,,164.475,157.835,6.64,5.3526,1.2874,90.11,175.518,141.24,0.2164,3.989,95.92,1096962195,0.010305,0.077084,0.209257,0.010252,0.014666,172.74,169.02,165.93,162.03
2021-03-03,174.06,174.48,173.29,173.71,26982804,GOOGL,Alphabet Inc.,Technology,171.184,159.578,,,165.896,159.011,6.885,5.6591,1.2259,86.3,177.508,141.648,0.2247,3.658,92.1,1069979391,-0.004641,0.073676,0.160077,-0.004652,0.013479,174.52,172.74,169.02,161.79
2021-03-04,178.07,178.8,176.61,177.9,52105631,GOOGL,Alphabet Inc.,Technology,173.578,161.038,,,167.743,160.41,7.333,5.9939,1.3391,87.66,179.966,142.11,0.2351,3.837,96.38,1122085022,0.024121,0.072139,0.196369,0.023834,0.013508,173.71,174.52,172.74,165.93
2021-03-05,179.98,181.41,177.65,179.29,16751744,GOOGL,Alphabet Inc.,Technology,175.632,162.62,,,169.519,161.808,7.711,6.3373,1.3737,87.0,182.115,143.125,0.2398,3.745,90.51,1138836766,0.007813,0.060762,0.214373,0.007783,0.012972,177.9,173.71,174.52,169.02
2021-03-08,182.75,183.48,181.88,182.72,26030343,GOOGL,Alphabet Inc.,Technology,177.628,164.328,,,171.55,163.357,8.193,6.7084,1.4846,86.2,184.605,144.051,0.2468,3.585,96.89,1164867109,0.019131,0.057775,0.230024,0.01895,0.013102,179.29,177.9,173.71,172.74
2021-03-09,185.66,188.55,184.55,186.68,62884629,GOOGL,Alphabet Inc.,Technology,180.06,166.266,,,173.878,165.085,8.793,7.1253,1.6677,87.06,187.337,145.195,0.2535,3.776,93.66,1227751738,0.021673,0.069677,0.261863,0.021441,0.012861,182.72,179.29,177.9,174.52
2021-03-10,188.55,190.6,186.95,189.52,27594169,GOOGL,Alphabet Inc.,Technology,183.222,168.333,,,176.284,166.895,9.389,7.5781,1.8109,88.13,190.033,146.633,0.2578,3.942,96.58,1255345907,0.015213,0.091014,0.279071,0.015099,0.012657,186.68,182.72,179.29,173.71
2021-03-11,196.22,197.11,195.32,195.78,36063426,GOOGL,Alphabet Inc.,Technology,186.798,170.512,,,179.284,169.035,10.249,8.1123,2.1367,97.2,194.064,146.96,0.2763,4.171,96.42,1291409333,0.033031,0.100506,0.286334,0.032497,0.013057,189.52,186.68,182.72,177.9
2021-03-12,194.09,195.25,193.15,194.42,67213548,GOOGL,Alphabet Inc.,Technology,189.824,172.576,155.92,,181.612,170.915,10.697,8.6292,2.0678,93.77,196.938,148.214,0.2823,4.278,92.77,1224195785,-0.006947,0.084388,0.26964,-0.006971,0.013709,195.78,189.52,186.68,179.29
2021-03-15,195.31,197.2,193.45,195.06,35322187,GOOGL,Alphabet Inc.,Technology,192.292,174.52,157.101,,183.681,172.703,10.978,9.099,1.879,93.63,199.57,149.47,0.2871,4.313,94.26,1259517972,0.003292,0.067535,0.248864,0.003286,0.013708,194.42,195.78,189.52,182.72
2021-03-16,202.47,204.48,201.13,202.4,81918778,GOOGL,Alphabet Inc.,Technology,195.436,176.568,158.416,,186.561,174.903,11.658,9.6108,2.0472,95.17,203.723,149.413,0.3076,4.7,94.7,1341436750,0.037629,0.084208,0.253794,0.036939,0.014063,195.06,194.42,195.78,186.68
2021-03-17,204.81,205.76,204.05,204.91,56907132,GOOGL,Alphabet Inc.,Technology,198.514,178.643,159.774,,189.384,177.126,12.258,10.1402,2.1178,94.99,207.831,149.455,0.3268,4.534,97.71,1398343882,0.012401,0.081205,0.253886,0.012325,0.014064,202.4,195.06,194.42,189.52
2021-03-18,205.53,206.51,205.01,205.59,64937993,GOOGL,Alphabet Inc.,Technology,200.476,180.751,161.176,,191.877,179.234,12.643,10.6408,2.0022,94.7,211.369,150.133,0.3388,4.388,97.5,1463281875,0.003319,0.050107,0.257893,0.003313,0.013948,204.91,202.4,195.06,195.78
2021-03-19,205.0,207.99,203.46,205.53,105277778,GOOGL,Alphabet Inc.,Technology,202.698,183.005,162.577,,193.978,181.182,12.796,11.0718,1.7242,94.01,213.963,152.047,0.3383,4.246,92.98,1358004097,-0.000292,0.057144,0.281119,-0.000292,0.012385,205.59,204.91,202.4,194.42
2021-03-22,209.24,210.99,206.24,209.25,60577094,GOOGL,Alphabet Inc.,Technology,205.536,185.44,163.982,,196.327,183.261,13.066,11.4707,1.5953,94.31,216.625,154.255,0.3363,4.454,95.38,1418581191,0.0181,0.072747,0.30317,0.017938,0.012135,205.53,205.59,204.91,195.06
2021-03-23,210.94,212.57,209.87,211.31,125880290,GOOGL,Alphabet Inc.,Technology,207.318,187.904,165.407,,198.632,185.339,13.293,11.8351,1.4579,96.49,219.088,156.72,0.3319,4.604,96.5,1544461481,0.009845,0.044022,0.304141,0.009797,0.012122,209.25,205.53,205.59,202.4
2021-03-24,212.48,215.06,210.88,212.71,86382091,GOOGL,Alphabet Inc.,Technology,208.878,190.45,166.856,,200.798,187.366,13.432,12.1545,1.2775,96.23,220.965,159.935,0.3205,4.539,93.72,1630843572,0.006625,0.038065,0.314729,0.006603,0.011733,211.31,209.25,205.53,204.91
2021-03-25,215.53,216.35,214.65,215.74,36523341,GOOGL,Alphabet Inc.,Technology,210.908,192.94,168.333,,203.097,189.468,13.629,12.4494,1.1796,96.39,223.158,162.722,0.3132,4.53,98.23,1667366913,0.014245,0.04937,0.300187,0.014144,0.011414,212.71,211.31,209.25,205.59
2021-03-26,216.64,217.57,215.36,216.79,108626115,GOOGL,Alphabet Inc.,Technology,213.16,195.329,169.805,,205.203,191.492,13.711,12.7017,1.0093,96.15,225.135,165.523,0.3052,4.389,97.64,1775993028,0.004867,0.054785,0.282629,0.004855,0.011485,215.74,212.71,211.31,205.53
2021-03-29,216.44,216.9,215.12,215.84,58577028,GOOGL,Alphabet Inc.,Technology,214.478,197.484,171.237,,206.84,193.296,13.544,12.8702,0.6738,93.01,226.639,168.329,0.2953,4.099,94.35,1717416000,-0.004382,0.031493,0.249508,-0.004392,0.011851,216.79,215.74,212.71,209.25
2021-03-30,218.7,221.25,217.03,218.79,39457146,GOOGL,Alphabet Inc.,Technology,215.974,199.697,172.717,,208.678,195.184,13.494,12.9949,0.4991,93.03,228.227,171.167,0.2857,4.206,91.25,1756873146,0.013668,0.035398,0.253667,0.013575,0.011861,215.84,216.79,215.74,211.31
2021-03-31,225.82,227.01,223.23,225.13,59089569,GOOGL,Alphabet Inc.,Technology,218.458,202.268,174.27,,211.209,197.402,13.807,13.1574,0.6496,93.05,230.198,174.338,0.2762,4.251,94.45,1815962715,0.028978,0.058389,0.296011,0.028566,0.011835,218.79,215.84,216.79,212.71
2021-04-01,229.67,231.51,225.68,228.62,97457764,GOOGL,Alphabet Inc.,Technology,221.034,204.804,175.889,,213.888,199.715,14.173,13.3605,0.8125,97.21,232.629,176.979,0.2717,4.519,92.41,1913420479,0.015502,0.059701,0.285104,0.015383,0.011575,225.13,218.79,215.84,215.74
2021-04-02,234.57,236.74,231.33,233.97,65696789,GOOGL,Alphabet Inc.,Technology,224.47,207.538,177.59,,216.977,202.252,14.725,13.6334,1.0916,97.53,235.552,179.524,0.27,4.831,92.22,1979117268,0.023401,0.079247,0.304981,0.023132,0.01175,228.62,225.13,218.79,216.79
2021-04-05,233.98,236.73,231.92,233.6,149225517,GOOGL,Alphabet Inc.,Technology,228.022,210.082,179.301,,219.535,204.574,14.961,13.8989,1.0621,95.94,237.846,182.318,0.2643,4.501,90.56,1829891751,-0.001581,0.082283,0.278459,-0.001583,0.012122,233.97,228.62,225.13,215.84
2021-04-06,240.37,241.39,239.34,240.13,95960950,GOOGL,Alphabet Inc.,Technology,232.29,212.754,181.137,,222.703,207.208,15.495,14.2181,1.2769,96.37,241.312,184.196,0.2685,4.818,96.68,1925852701,0.027954,0.097536,0.286319,0.02757,0.012439,233.6,233.97,228.62,218.79
2021-04-07,241.34,242.22,239.59,240.72,68437370,GOOGL,Alphabet Inc.,Technology,235.408,215.314,182.962,,225.475,209.69,15.785,14.5315,1.2535,96.36,244.279,186.349,0.269,4.891,96.13,1994290071,0.002457,0.069249,0.270156,0.002454,0.012625,240.13,233.6,233.97,225.13
2021-04-08,238.1,241.28,234.29,238.04,27014726,GOOGL,Alphabet Inc.,Technology,237.292,217.428,184.77,,227.408,211.79,15.618,14.7488,0.8692,90.13,246.558,188.298,0.268,5.067,88.38,1967275345,-0.011133,0.041204,0.215855,-0.011196,0.012664,240.72,240.13,233.6,228.62
2021-04-09,236.94,240.05,233.81,236.25,44888583,GOOGL,Alphabet Inc.,Technology,237.748,219.519,186.556,,228.768,213.602,15.166,14.8322,0.3338,84.99,247.684,191.354,0.2566,5.123,81.55,1922386762,-0.00752,0.009745,0.215153,-0.007548,0.012705,238.04,240.72,240.13,233.97
2021-04-12,239.08,242.03,236.65,238.64,52196815,GOOGL,Alphabet Inc.,Technology,238.756,221.698,188.419,,230.287,215.457,14.83,14.8318,-0.0018,85.12,248.611,194.785,0.2428,5.299,88.58,1974583577,0.010116,0.021575,0.223418,0.010066,0.012614,236.25,238.04,240.72,233.6
2021-04-13,244.83,245.88,244.4,245.09,75944431,GOOGL,Alphabet Inc.,Technology,239.748,223.832,190.434,,232.564,217.652,14.912,14.8478,0.0642,86.83,251.07,196.594,0.2434,5.517,97.47,2050528008,0.027028,0.020655,0.210919,0.026669,0.011634,238.64,236.25,238.04,240.13
2021-04-14,249.55,250.89,247.13,248.88,73289901,GOOGL,Alphabet Inc.,Technology,241.38,226.031,192.417,,235.075,219.965,15.11,14.9003,0.2097,87.05,253.929,198.133,0.2469,5.671,94.38,2123817909,0.015464,0.033898,0.214582,0.015345,0.011691,245.09,238.64,236.25,240.72
2021-04-15,249.75,251.77,246.76,249.68,55353907,GOOGL,Alphabet Inc.,Technology,243.708,228.236,194.437,,237.322,222.166,15.156,14.9514,0.2046,86.98,256.3,200.172,0.2459,5.871,94.3,2179171816,0.003214,0.048899,0.214456,0.003209,0.011694,248.88,245.09,238.64,238.04
2021-04-16,247.18,248.04,246.58,247.26,53744049,GOOGL,Alphabet Inc.,Technology,245.91,230.322,196.429,,238.851,224.025,14.826,14.9263,-0.1003,84.2,257.468,203.176,0.2357,5.966,87.02,2125427767,-0.009692,0.046603,0.203036,-0.00974,0.012295,249.68,248.88,245.09,236.25
2021-04-19,251.16,254.08,249.88,251.52,77037871,GOOGL,Alphabet Inc.,Technology,248.486,232.436,198.488,,240.8,226.062,14.738,14.8887,-0.1507,84.63,259.255,205.617,0.2308,6.066,91.7,2202465638,0.017229,0.053973,0.202007,0.017082,0.012264,247.26,249.68,248.88,238.64
2021-04-20,258.01,259.7,256.26,257.88,29870496,GOOGL,Alphabet Inc.,Technology,251.044,234.764,200.687,,243.427,228.419,15.008,14.9125,0.0955,84.64,261.944,207.584,0.2316,6.064,94.65,2232336134,0.025286,0.052185,0.220387,0.024972,0.012762,251.52,247.26,249.68,245.09
2021-04-21,262.48,263.37,260.95,261.69,138287174,GOOGL,Alphabet Inc.,Technology,253.606,237.213,202.958,,246.237,230.883,15.354,15.0008,0.3532,84.74,264.849,209.577,0.233,6.0,94.76,2370623308,0.014774,0.051471,0.230267,0.014666,0.012778,257.88,251.52,247.26,248.88
2021-04-22,260.25,262.01,258.09,259.56,14639492,GOOGL,Alphabet Inc.,Technology,255.582,239.404,205.105,,248.287,233.007,15.28,15.0567,0.2233,78.84,266.819,211.989,0.229,5.7,87.89,2355983816,-0.008139,0.039571,0.203115,-0.008173,0.01339,261.69,257.88,251.52,249.68
2021-04-23,263.3,264.22,261.26,263.02,119733530,GOOGL,Alphabet Inc.,Technology,258.734,241.716,207.303,,250.553,235.23,15.323,15.1099,0.2131,80.99,268.898,214.534,0.2249,5.689,96.05,2475717346,0.01333,0.063739,0.213248,0.013242,0.013377,259.56,261.69,257.88,247.26
2021-04-26,269.66,270.28,268.11,269.17,48662644,GOOGL,Alphabet Inc.,Technology,262.264,244.382,209.562,,253.417,237.745,15.672,15.2223,0.4497,80.84,271.338,217.426,0.2206,5.651,96.96,2524379990,0.023382,0.070173,0.247081,0.023113,0.013269,263.02,259.56,261.69,251.52
2021-04-27,279.05,280.81,276.3,277.99,91247071,GOOGL,Alphabet Inc.,Technology,266.286,247.342,211.893,,257.198,240.726,16.472,15.4723,0.9997,83.69,275.443,219.241,0.2272,6.295,94.0,2615627061,0.032767,0.077982,0.270579,0.032242,0.014088,269.17,263.02,259.56,257.88
2021-04-28,279.1,280.47,277.52,279.22,62198274,GOOGL,Alphabet Inc.,Technology,269.792,250.046,214.209,,260.586,243.577,17.009,15.7796,1.2294,88.23,279.523,220.569,0.2358,6.006,96.62,2677825335,0.004425,0.066988,0.240261,0.004415,0.013618,277.99,269.17,263.02,261.69
2021-04-29,254.69,256.49,252.82,255.54,243980697,GOOGL,Alphabet Inc.,Technology,268.988,251.392,216.051,,259.81,244.463,15.347,15.6931,-0.3461,62.73,279.159,223.625,0.2209,7.446,42.78,2433844638,-0.084808,-0.015488,0.11775,-0.088621,0.025995,279.22,277.99,269.17,259.56
2021-04-30,255.41,259.2,250.55,254.42,69726168,GOOGL,Alphabet Inc.,Technology,267.268,252.415,217.931,,258.98,245.201,13.779,15.3103,-1.5313,60.59,278.96,225.87,0.2103,7.651,27.52,2364118470,-0.004383,-0.032697,0.087404,-0.004393,0.025744,255.54,279.22,277.99,263.02
2021-05-03,252.84,254.37,250.49,253.25,81243886,GOOGL,Alphabet Inc.,Technology,264.084,253.397,219.785,,258.099,245.797,12.302,14.7086,-2.4066,55.9,278.42,228.374,0.1975,7.415,19.49,2282874584,-0.004599,-0.059145,0.084118,-0.004609,0.025788,254.42,255.54,279.22,269.17
2021-05-04,261.01,262.98,259.6,261.55,41047277,GOOGL,Alphabet Inc.,Technology,260.796,254.468,221.775,,258.63,246.964,11.666,14.1001,-2.4341,58.59,278.928,230.008,0.1922,7.696,43.73,2323921861,0.032774,-0.059139,0.089202,0.032248,0.026033,253.25,254.42,255.54,277.99
2021-05-05,264.79,268.16,261.68,266.22,93028182,GOOGL,Alphabet Inc.,Technology,258.196,255.743,223.864,,259.798,248.39,11.408,13.5617,-2.1537,60.66,279.841,231.645,0.1885,7.81,57.38,2416950043,0.017855,-0.046558,0.105932,0.017698,0.0262,261.55,253.25,254.42,279.22
2021-05-06,272.44,276.69,267.94,271.98,26084483,GOOGL,Alphabet Inc.,Technology,261.484,257.44,225.985,,261.672,250.138,11.534,13.1561,-1.6221,65.27,281.064,233.816,0.1835,8.336,71.45,2443034526,0.021636,0.064334,0.142581,0.021405,0.026151,266.22,261.55,253.25,255.54
2021-05-07,266.61,268.75,265.77,267.91,49840338,GOOGL,Alphabet Inc.,Technology,264.182,259.024,227.963,,262.631,251.454,11.177,12.7603,-1.5833,60.15,280.844,237.204,0.1685,8.293,57.45,2393194188,-0.014964,0.053023,0.134011,-0.015077,0.026419,271.98,266.22,261.55,254.42
2021-05-10,270.21,273.33,268.69,270.82,82566576,GOOGL,Alphabet Inc.,Technology,267.696,260.632,229.924,,263.891,252.889,11.002,12.4087,-1.4067,58.37,280.807,240.457,0.1548,8.096,67.05,2475760764,0.010862,0.069378,0.134847,0.010803,0.026425,267.91,271.98,266.22,253.25
2021-05-11,276.32,279.59,272.59,275.83,90833989,GOOGL,Alphabet Inc.,Technology,270.552,262.17,231.95,,265.728,254.588,11.14,12.1549,-1.0149,59.01,282.04,242.3,0.1516,8.33,83.58,2566594753,0.018499,0.054598,0.125423,0.01833,0.026151,270.82,267.91,271.98,261.55
2021-05-12,275.89,277.45,273.79,275.29,65923588,GOOGL,Alphabet Inc.,Technology,272.366,263.49,233.982,,267.199,256.121,11.078,11.9395,-0.8615,60.23,283.151,243.829,0.1492,8.311,81.79,2500671165,-0.001958,0.03407,0.106115,-0.00196,0.026109,275.83,270.82,267.91,266.22
2021-05-13,281.27,284.09,279.24,281.82,39487633,GOOGL,Alphabet Inc.,Technology,274.334,265.097,236.06,,269.448,258.025,11.423,11.8362,-0.4132,61.76,285.253,244.941,0.1521,8.607,93.24,2540158798,0.02372,0.036179,0.128725,0.023443,0.026424,275.29,275.83,270.82,271.98
